dt_referencia;dt_geracao;ANO;cod_ibge;nome_municipio;uf;Quantidade de atendimentos_ano;familias_com_ater_recebida_no_ano;familias_com_ater_iniciada_no_ano;media_atendimentos_por_familia;ano;arquivo_origem
2025-11-30;2025-12-12;2022;2409407;PAU DOS FERROS-RN;RN;62.0;35;0;1.771428571428571;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2410009;PILÕES-RN;RN;35.0;35;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2410306;PRESIDENTE JUSCELINO-RN;RN;33.0;33;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2410504;RAFAEL FERNANDES-RN;RN;7.0;3;0;2.333333333333333;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2410900;RIACHUELO-RN;RN;41.0;35;0;1.171428571428571;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2412500;SÃO MIGUEL-RN;RN;35.0;34;0;1.029411764705882;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2413300;SERRA DE SÃO BENTO-RN;RN;1.0;1;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2413607;SEVERIANO MELO-RN;RN;115.0;52;6;2.211538461538462;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2414100;TENENTE ANANIAS-RN;RN;32.0;31;0;1.032258064516129;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2414605;UPANEMA-RN;RN;220.0;134;3;1.641791044776119;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2414753;VENHA-VER-RN;RN;61.0;35;0;1.742857142857143;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2500700;SÃO JOÃO DO RIO DO PEIXE-PB;PB;1.0;1;1;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2500734;AMPARO-PB;PB;10.0;10;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2500809;ARAÇAGI-PB;PB;138.0;138;138;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2501005;ARARUNA-PB;PB;1.0;1;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2501104;AREIA-PB;PB;54.0;27;27;2.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2501351;ASSUNÇÃO-PB;PB;360.0;72;0;5.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2501500;BANANEIRAS-PB;PB;66.0;48;0;1.375;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2501534;BARAUNA-PB;PB;22.0;19;0;1.157894736842105;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2501609;BARRA DE SANTA ROSA-PB;PB;22.0;21;0;1.047619047619048;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2502607;IGARACY-PB;PB;81.0;61;0;1.327868852459016;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2502706;BORBOREMA-PB;PB;2.0;2;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2503100;CABACEIRAS-PB;PB;179.0;71;0;2.52112676056338;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2503506;CACIMBA DE DENTRO-PB;PB;22.0;22;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2503753;CAJAZEIRINHAS-PB;PB;40.0;40;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2503902;CAMALAU-PB;PB;4.0;4;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2504157;CASSERENGUE-PB;PB;48.0;48;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2504207;CATINGUEIRA-PB;PB;31.0;31;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2504603;CONDE-PB;PB;12.0;4;4;3.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2504702;CONGO-PB;PB;3.0;3;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2504801;COREMAS-PB;PB;99.0;66;0;1.5;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2504850;COXIXOLA-PB;PB;275.0;55;0;5.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2504900;CRUZ DO ESPIRITO SANTO-PB;PB;25.0;11;11;2.272727272727273;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2505006;CUBATI-PB;PB;33.0;19;0;1.736842105263158;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2505105;CUITE-PB;PB;23.0;23;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2505352;DAMIÃO-PB;PB;56.0;44;0;1.272727272727273;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2505709;DONA INES-PB;PB;31.0;31;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2506103;FAGUNDES-PB;PB;9.0;9;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2506202;FREI MARTINHO-PB;PB;19.0;19;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2506251;GADO BRAVO-PB;PB;9.0;8;0;1.125;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2506806;INGA-PB;PB;17.0;17;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2506905;ITABAIANA-PB;PB;42.0;34;0;1.235294117647059;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2507200;ITATUBA-PB;PB;54.0;39;0;1.384615384615385;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2507309;JACARAU-PB;PB;8.0;4;4;2.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2508307;LAGOA SECA-PB;PB;1077.0;327;0;3.293577981651376;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2508505;LIVRAMENTO-PB;PB;485.0;115;0;4.217391304347826;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2508554;LOGRADOURO-PB;PB;44.0;44;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2509107;MARI-PB;PB;87.0;87;87;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2509404;MOGEIRO-PB;PB;39.0;27;0;1.444444444444444;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2509701;MONTEIRO-PB;PB;19.0;19;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2509909;NATUBA-PB;PB;2.0;2;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2510006;NAZAREZINHO-PB;PB;32.0;26;0;1.230769230769231;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2510105;NOVA FLORESTA-PB;PB;25.0;22;0;1.136363636363636;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2510204;NOVA OLINDA-PB;PB;29.0;27;0;1.074074074074074;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2510402;OLHO DAGUA-PB;PB;111.0;81;0;1.37037037037037;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2510501;OLIVEDOS-PB;PB;188.0;93;0;2.021505376344086;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2510600;OURO VELHO-PB;PB;10.0;9;0;1.111111111111111;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2510659;PARARI-PB;PB;269.0;59;0;4.559322033898305;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2511103;PEDRA LAVRADA-PB;PB;25.0;24;0;1.041666666666667;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2511202;PEDRAS DE FOGO-PB;PB;48.0;18;18;2.666666666666667;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2511301;PIANCO-PB;PB;42.0;40;0;1.05;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2511400;PICUI-PB;PB;21.0;21;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2511608;PILÕES-PB;PB;11.0;11;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2511905;PITIMBU-PB;PB;69.0;23;23;3.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2512002;POCINHOS-PB;PB;49.0;49;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2512705;REMIGIO-PB;PB;2.0;2;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2512747;RIACHÃO-PB;PB;23.0;23;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2513158;SANTA CECILIA-PB;PB;4.0;4;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2513604;SANTANA DOS GARROTES-PB;PB;62.0;57;0;1.087719298245614;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2513802;SANTA TERESINHA-PB;PB;18.0;18;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2513927;SÃO BENTINHO-PB;PB;39.0;39;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2514107;SÃO JOÃO DO TIGRE-PB;PB;2.0;2;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2514206;SÃO JOSE DA LAGOA TAPADA-PB;PB;26.0;26;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2514800;SÃO JOSE DOS CORDEIROS-PB;PB;294.0;74;0;3.972972972972973;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2515203;SÃO SEBASTIÃO DO UMBUZEI-PB;PB;44.0;17;14;2.588235294117647;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2515401;SERIDO-PB;PB;22.0;22;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2515500;SERRA BRANCA-PB;PB;481.0;133;0;3.616541353383459;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2515906;SERRARIA-PB;PB;43.0;43;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2516102;SOLEDADE-PB;PB;207.0;84;0;2.464285714285714;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2516151;SOSSEGO-PB;PB;18.0;18;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2516201;SOUSA-PB;PB;36.0;36;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2516300;SUME-PB;PB;17.0;17;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2516409;CAMPO DE SANTANA-PB;PB;1.0;1;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2517001;UMBUZEIRO-PB;PB;25.0;24;0;1.041666666666667;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2517209;VIEIROPOLIS-PB;PB;45.0;44;0;1.022727272727273;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2517407;ZABELE-PB;PB;1.0;1;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2600104;AFOGADOS DA INGAZEIRA-PE;PE;8.0;8;8;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2600500;AGUAS BELAS-PE;PE;35.0;35;35;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2601607;BELEM DE SÃO FRANCISCO-PE;PE;45.0;42;26;1.071428571428571;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2602001;BODOCO-PE;PE;15.0;15;3;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2602100;BOM CONSELHO-PE;PE;3.0;3;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2603108;CACHOEIRINHA-PE;PE;3.0;3;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2603207;CAETES-PE;PE;2.0;2;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2603504;CAMOCIM DE SÃO FELIX-PE;PE;21.0;21;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2604908;CUMARU-PE;PE;1.0;1;1;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2605103;CUSTODIA-PE;PE;251.0;88;88;2.852272727272727;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2605301;EXU-PE;PE;48.0;29;29;1.655172413793103;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2605608;FLORES-PE;PE;124.0;42;42;2.952380952380953;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2606002;GARANHUNS-PE;PE;10.0;10;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2606309;GRANITO-PE;PE;15.0;15;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2606507;IATI-PE;PE;65.0;65;65;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2606705;IBIRAJUBA-PE;PE;3.0;3;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2606903;IGUARACI-PE;PE;3.0;3;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2607505;ITAIBA-PE;PE;144.0;124;124;1.161290322580645;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2608305;JUPI-PE;PE;12.0;9;0;1.333333333333333;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2608750;LAGOA GRANDE-PE;PE;78.0;52;52;1.5;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2609303;MIRANDIBA-PE;PE;70.0;70;70;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2609808;OROCO-PE;PE;17.0;11;0;1.545454545454545;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2609907;OURICURI-PE;PE;12.0;8;6;1.5;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2610301;PARANATAMA-PE;PE;71.0;61;0;1.163934426229508;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2611101;PETROLINA-PE;PE;154.0;77;77;2.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2611533;QUIXABA-PE;PE;1.0;1;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2612000;SAIRE-PE;PE;1.0;1;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2612307;SALOA-PE;PE;9.0;9;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2612406;SANHARO-PE;PE;1.0;1;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2612455;SANTA CRUZ-PE;PE;164.0;143;4;1.146853146853147;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2612554;SANTA FILOMENA-PE;PE;118.0;91;0;1.296703296703297;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2612604;SANTA MARIA DA BOA VISTA-PE;PE;297.0;152;128;1.953947368421053;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2613305;SÃO JOAQUIM DO MONTE-PE;PE;2.0;2;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2614105;SERTANIA-PE;PE;166.0;67;67;2.477611940298508;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2615201;TERRA NOVA-PE;PE;23.0;23;23;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2615607;TRINDADE-PE;PE;16.0;13;0;1.230769230769231;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2700706;BATALHA-AL;AL;70.0;70;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2702009;COITE DO NOIA-AL;AL;2.0;2;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2702355;CRAIBAS-AL;AL;56.0;29;0;1.931034482758621;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2702405;DELMIRO GOUVEIA-AL;AL;12.0;12;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2703106;IGACI-AL;AL;97.0;67;0;1.447761194029851;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2703502;JACUIPE-AL;AL;137.0;91;91;1.505494505494505;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2704500;MARAGOGI-AL;AL;356.0;279;279;1.275985663082437;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2704609;MARAVILHA-AL;AL;8.0;8;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2706208;PALESTINA-AL;AL;28.0;27;0;1.037037037037037;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2707206;POÇO DAS TRINCHEIRAS-AL;AL;12.0;9;0;1.333333333333333;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2709103;TAQUARANA-AL;AL;73.0;55;0;1.327272727272727;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2709202;TRAIPU-AL;AL;38.0;38;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2800209;AQUIDABÃ-SE;SE;110.0;66;10;1.666666666666667;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2800506;AREIA BRANCA-SE;SE;6.0;3;3;2.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2800670;BOQUIM-SE;SE;23.0;9;9;2.555555555555555;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2801009;CAMPO DO BRITO-SE;SE;20.0;9;9;2.222222222222222;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2801207;CANINDE DE SÃO FRANCISCO-SE;SE;155.0;111;49;1.396396396396396;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2801306;CAPELA-SE;SE;2.0;2;2;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2801900;CUMBE-SE;SE;135.0;95;0;1.421052631578947;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2802007;DIVINA PASTORA-SE;SE;33.0;12;12;2.75;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2802106;ESTANCIA-SE;SE;43.0;22;22;1.954545454545455;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2802304;FREI PAULO-SE;SE;129.0;96;0;1.34375;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2802403;GARARU-SE;SE;165.0;103;3;1.601941747572815;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2802601;GRACHO CARDOSO-SE;SE;1.0;1;0;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2802809;INDIAROBA-SE;SE;4.0;2;2;2.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2802908;ITABAIANA-SE;SE;2.0;1;1;2.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2803005;ITABAIANINHA-SE;SE;2.0;1;1;2.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2803104;ITABI-SE;SE;109.0;100;0;1.09;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2803203;ITAPORANGA DAJUDA-SE;SE;1.0;1;1;1.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2803302;JAPARATUBA-SE;SE;14.0;7;7;2.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2803500;LAGARTO-SE;SE;122.0;111;10;1.099099099099099;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2803708;MACAMBIRA-SE;SE;158.0;100;0;1.58;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2803906;MALHADOR-SE;SE;8.0;5;5;1.6;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2022;2804102;MOITA BONITA-SE;SE;2.0;1;1;2.0;2022;ater_ano_2022_ref_2025-11-30_gerado_em_20251212192827.xlsx
